id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
74,DATASET_3,FACE_DETECT,1,0,695,1, 0, 0, 725,Chrome_75_Windows,MEDIUM
75,DATASET_3,FACE_DETECT,1,0,836,2, 0, 0, 867,Chrome_75_Windows,MEDIUM
76,DATASET_3,FACE_DETECT,1,0,800,1, 0, 0, 832,Chrome_75_Windows,MEDIUM
77,DATASET_3,FACE_DETECT,1,0,1057,2, 0, 0, 1101,Chrome_75_Windows,MEDIUM
78,DATASET_3,FACE_DETECT,1,0,834,4, 0, 0, 873,Chrome_75_Windows,MEDIUM
79,DATASET_3,FACE_DETECT,1,0,711,1, 0, 0, 742,Chrome_75_Windows,MEDIUM
80,DATASET_3,FACE_DETECT,1,0,605,1, 0, 0, 631,Chrome_75_Windows,MEDIUM
81,DATASET_3,FACE_DETECT,1,0,687,1, 0, 0, 720,Chrome_75_Windows,MEDIUM
82,DATASET_3,FACE_DETECT,1,0,587,1, 0, 0, 618,Chrome_75_Windows,MEDIUM
83,DATASET_3,FACE_DETECT,1,0,561,1, 0, 0, 585,Chrome_75_Windows,MEDIUM
84,DATASET_3,FACE_DETECT,1,0,572,1, 0, 0, 601,Chrome_75_Windows,MEDIUM
85,DATASET_3,FACE_DETECT,1,0,570,1, 0, 0, 601,Chrome_75_Windows,MEDIUM
86,DATASET_3,FACE_DETECT,1,0,567,1, 0, 0, 596,Chrome_75_Windows,MEDIUM
87,DATASET_3,FACE_DETECT,1,0,555,1, 0, 0, 588,Chrome_75_Windows,MEDIUM
88,DATASET_3,FACE_DETECT,1,0,568,1, 0, 0, 598,Chrome_75_Windows,MEDIUM
89,DATASET_3,FACE_DETECT,1,0,578,1, 0, 0, 607,Chrome_75_Windows,MEDIUM
90,DATASET_3,FACE_DETECT,1,0,583,1, 0, 0, 612,Chrome_75_Windows,MEDIUM
91,DATASET_3,FACE_DETECT,1,0,670,1, 0, 0, 701,Chrome_75_Windows,MEDIUM
92,DATASET_3,FACE_DETECT,1,0,705,1, 0, 0, 727,Chrome_75_Windows,MEDIUM
93,DATASET_3,FACE_DETECT,1,0,660,1, 0, 0, 669,Chrome_75_Windows,MEDIUM
94,DATASET_3,FACE_DETECT,2,0,412,2, 0, 0, 451,Chrome_75_Windows,MEDIUM
95,DATASET_3,FACE_DETECT,2,0,450,1, 0, 0, 485,Chrome_75_Windows,MEDIUM
96,DATASET_3,FACE_DETECT,2,0,445,1, 0, 0, 480,Chrome_75_Windows,MEDIUM
97,DATASET_3,FACE_DETECT,2,0,389,1, 0, 0, 416,Chrome_75_Windows,MEDIUM
98,DATASET_3,FACE_DETECT,2,0,395,2, 0, 0, 427,Chrome_75_Windows,MEDIUM
99,DATASET_3,FACE_DETECT,1,0,509,1, 0, 0, 543,Chrome_75_Windows,MEDIUM
100,DATASET_3,FACE_DETECT,1,0,428,1, 0, 0, 454,Chrome_75_Windows,MEDIUM
101,DATASET_3,FACE_DETECT,1,0,423,1, 0, 0, 454,Chrome_75_Windows,MEDIUM
102,DATASET_3,FACE_DETECT,2,0,445,1, 0, 0, 474,Chrome_75_Windows,MEDIUM
103,DATASET_3,FACE_DETECT,2,0,596,2, 0, 0, 634,Chrome_75_Windows,MEDIUM
104,DATASET_3,FACE_DETECT,2,0,581,1, 0, 0, 620,Chrome_75_Windows,MEDIUM
105,DATASET_3,FACE_DETECT,2,0,639,2, 0, 0, 687,Chrome_75_Windows,MEDIUM
106,DATASET_3,FACE_DETECT,1,0,535,2, 0, 0, 571,Chrome_75_Windows,MEDIUM
107,DATASET_3,FACE_DETECT,0,0,481,1, 0, 0, 508,Chrome_75_Windows,MEDIUM
108,DATASET_3,FACE_DETECT,1,0,483,1, 0, 0, 514,Chrome_75_Windows,MEDIUM
109,DATASET_3,FACE_DETECT,1,0,466,1, 0, 0, 493,Chrome_75_Windows,MEDIUM
110,DATASET_3,FACE_DETECT,0,0,425,1, 0, 0, 456,Chrome_75_Windows,MEDIUM
111,DATASET_3,FACE_DETECT,0,0,416,1, 0, 0, 449,Chrome_75_Windows,MEDIUM
112,DATASET_3,FACE_DETECT,0,0,404,1, 0, 0, 435,Chrome_75_Windows,MEDIUM
113,DATASET_3,FACE_DETECT,0,0,395,1, 0, 0, 429,Chrome_75_Windows,MEDIUM
114,DATASET_3,FACE_DETECT,1,0,401,1, 0, 0, 434,Chrome_75_Windows,MEDIUM
115,DATASET_3,FACE_DETECT,0,0,418,2, 0, 0, 453,Chrome_75_Windows,MEDIUM
116,DATASET_3,FACE_DETECT,0,0,415,1, 0, 0, 446,Chrome_75_Windows,MEDIUM
117,DATASET_3,FACE_DETECT,0,0,412,1, 0, 0, 440,Chrome_75_Windows,MEDIUM
118,DATASET_3,FACE_DETECT,1,0,421,1, 0, 0, 455,Chrome_75_Windows,MEDIUM
119,DATASET_3,FACE_DETECT,0,0,424,1, 0, 0, 458,Chrome_75_Windows,MEDIUM
120,DATASET_3,FACE_DETECT,0,0,401,1, 0, 0, 428,Chrome_75_Windows,MEDIUM
121,DATASET_3,FACE_DETECT,0,0,416,1, 0, 0, 449,Chrome_75_Windows,MEDIUM
122,DATASET_3,FACE_DETECT,0,0,390,1, 0, 0, 419,Chrome_75_Windows,MEDIUM
123,DATASET_3,FACE_DETECT,2,0,392,1, 0, 0, 421,Chrome_75_Windows,MEDIUM
124,DATASET_3,FACE_DETECT,1,0,385,1, 0, 0, 415,Chrome_75_Windows,MEDIUM
125,DATASET_3,FACE_DETECT,1,0,395,1, 0, 0, 426,Chrome_75_Windows,MEDIUM
126,DATASET_3,FACE_DETECT,1,0,381,1, 0, 0, 417,Chrome_75_Windows,MEDIUM
127,DATASET_3,FACE_DETECT,1,0,377,1, 0, 0, 408,Chrome_75_Windows,MEDIUM
128,DATASET_3,FACE_DETECT,0,0,387,1, 0, 0, 415,Chrome_75_Windows,MEDIUM
129,DATASET_3,FACE_DETECT,0,0,385,1, 0, 0, 414,Chrome_75_Windows,MEDIUM
130,DATASET_3,FACE_DETECT,0,0,384,1, 0, 0, 414,Chrome_75_Windows,MEDIUM
131,DATASET_3,FACE_DETECT,0,0,381,1, 0, 0, 411,Chrome_75_Windows,MEDIUM
132,DATASET_3,FACE_DETECT,0,0,385,1, 0, 0, 416,Chrome_75_Windows,MEDIUM
133,DATASET_3,FACE_DETECT,0,0,376,1, 0, 0, 404,Chrome_75_Windows,MEDIUM
134,DATASET_3,FACE_DETECT,0,0,332,1, 0, 0, 363,Chrome_75_Windows,MEDIUM
135,DATASET_3,FACE_DETECT,0,0,426,1, 0, 0, 451,Chrome_75_Windows,MEDIUM
136,DATASET_3,FACE_DETECT,0,0,532,1, 0, 0, 560,Chrome_75_Windows,MEDIUM
137,DATASET_3,FACE_DETECT,0,0,627,1, 0, 0, 656,Chrome_75_Windows,MEDIUM
138,DATASET_3,FACE_DETECT,0,0,654,1, 0, 0, 684,Chrome_75_Windows,MEDIUM
139,DATASET_3,FACE_DETECT,0,0,639,1, 0, 0, 674,Chrome_75_Windows,MEDIUM
140,DATASET_3,FACE_DETECT,0,0,592,1, 0, 0, 621,Chrome_75_Windows,MEDIUM
141,DATASET_3,FACE_DETECT,0,0,700,1, 0, 0, 728,Chrome_75_Windows,MEDIUM
142,DATASET_3,FACE_DETECT,0,0,677,1, 0, 0, 710,Chrome_75_Windows,MEDIUM
143,DATASET_3,FACE_DETECT,1,0,298,1, 0, 0, 329,Chrome_75_Windows,MEDIUM
144,DATASET_3,FACE_DETECT,1,0,301,2, 0, 0, 332,Chrome_75_Windows,MEDIUM
145,DATASET_3,FACE_DETECT,0,0,306,2, 0, 0, 350,Chrome_75_Windows,MEDIUM
146,DATASET_3,FACE_DETECT,0,0,304,1, 0, 0, 334,Chrome_75_Windows,MEDIUM
147,DATASET_3,FACE_DETECT,0,0,314,1, 0, 0, 349,Chrome_75_Windows,MEDIUM
148,DATASET_3,FACE_DETECT,1,0,318,1, 0, 0, 352,Chrome_75_Windows,MEDIUM
149,DATASET_3,FACE_DETECT,1,0,290,1, 0, 0, 321,Chrome_75_Windows,MEDIUM
150,DATASET_3,FACE_DETECT,1,0,288,1, 0, 0, 319,Chrome_75_Windows,MEDIUM
151,DATASET_3,FACE_DETECT,0,0,275,1, 0, 0, 304,Chrome_75_Windows,MEDIUM
152,DATASET_3,FACE_DETECT,1,0,288,1, 0, 0, 320,Chrome_75_Windows,MEDIUM
153,DATASET_3,FACE_DETECT,1,0,294,1, 0, 0, 329,Chrome_75_Windows,MEDIUM
154,DATASET_3,FACE_DETECT,1,0,297,1, 0, 0, 330,Chrome_75_Windows,MEDIUM
155,DATASET_3,FACE_DETECT,1,0,279,1, 0, 0, 322,Chrome_75_Windows,MEDIUM
156,DATASET_3,FACE_DETECT,1,0,280,1, 0, 0, 310,Chrome_75_Windows,MEDIUM
