id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
132,DATASET_3,FACE_DETECT,1,0,81,2, 0, 1, 85,WINDOWS_10_WIN32,MEDIUM
133,DATASET_3,FACE_DETECT,0,0,92,3, 0, 1, 98,WINDOWS_10_WIN32,MEDIUM
134,DATASET_3,FACE_DETECT,0,0,90,8, 0, 1, 102,WINDOWS_10_WIN32,MEDIUM
135,DATASET_3,FACE_DETECT,1,0,85,2, 0, 0, 90,WINDOWS_10_WIN32,MEDIUM
136,DATASET_3,FACE_DETECT,1,0,84,2, 0, 1, 90,WINDOWS_10_WIN32,MEDIUM
137,DATASET_3,FACE_DETECT,1,0,89,5, 0, 0, 98,WINDOWS_10_WIN32,MEDIUM
138,DATASET_3,FACE_DETECT,1,0,86,3, 0, 1, 92,WINDOWS_10_WIN32,MEDIUM
139,DATASET_3,FACE_DETECT,1,0,80,2, 0, 0, 85,WINDOWS_10_WIN32,MEDIUM
140,DATASET_3,FACE_DETECT,1,0,92,3, 0, 0, 98,WINDOWS_10_WIN32,MEDIUM
141,DATASET_3,FACE_DETECT,0,0,89,9, 0, 1, 102,WINDOWS_10_WIN32,MEDIUM
142,DATASET_3,FACE_DETECT,0,0,80,3, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
143,DATASET_3,FACE_DETECT,1,0,79,3, 0, 1, 86,WINDOWS_10_WIN32,MEDIUM
144,DATASET_3,FACE_DETECT,0,0,91,3, 0, 1, 97,WINDOWS_10_WIN32,MEDIUM
145,DATASET_3,FACE_DETECT,1,0,85,7, 0, 0, 96,WINDOWS_10_WIN32,MEDIUM
146,DATASET_3,FACE_DETECT,0,0,84,2, 0, 1, 89,WINDOWS_10_WIN32,MEDIUM
147,DATASET_3,FACE_DETECT,1,0,82,5, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
148,DATASET_3,FACE_DETECT,1,0,86,4, 0, 0, 93,WINDOWS_10_WIN32,MEDIUM
149,DATASET_3,FACE_DETECT,1,0,80,2, 0, 0, 85,WINDOWS_10_WIN32,MEDIUM
150,DATASET_3,FACE_DETECT,0,0,80,5, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
151,DATASET_3,FACE_DETECT,1,0,82,4, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
152,DATASET_3,FACE_DETECT,1,0,92,3, 0, 1, 97,WINDOWS_10_WIN32,MEDIUM
153,DATASET_3,FACE_DETECT,1,0,79,5, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
154,DATASET_3,FACE_DETECT,2,0,98,10, 0, 1, 112,WINDOWS_10_WIN32,MEDIUM
155,DATASET_3,FACE_DETECT,2,0,79,2, 0, 1, 84,WINDOWS_10_WIN32,MEDIUM
156,DATASET_3,FACE_DETECT,1,0,81,4, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
157,DATASET_3,FACE_DETECT,1,0,85,5, 0, 0, 95,WINDOWS_10_WIN32,MEDIUM
158,DATASET_3,FACE_DETECT,2,0,82,4, 0, 1, 89,WINDOWS_10_WIN32,MEDIUM
159,DATASET_3,FACE_DETECT,2,0,83,5, 0, 0, 93,WINDOWS_10_WIN32,MEDIUM
160,DATASET_3,FACE_DETECT,0,0,83,5, 0, 1, 93,WINDOWS_10_WIN32,MEDIUM
161,DATASET_3,FACE_DETECT,0,0,85,3, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
162,DATASET_3,FACE_DETECT,1,0,86,6, 0, 0, 96,WINDOWS_10_WIN32,MEDIUM
163,DATASET_3,FACE_DETECT,1,0,77,3, 0, 0, 83,WINDOWS_10_WIN32,MEDIUM
164,DATASET_3,FACE_DETECT,1,0,80,2, 0, 1, 86,WINDOWS_10_WIN32,MEDIUM
165,DATASET_3,FACE_DETECT,2,0,80,3, 0, 1, 87,WINDOWS_10_WIN32,MEDIUM
166,DATASET_3,FACE_DETECT,2,0,88,7, 0, 1, 99,WINDOWS_10_WIN32,MEDIUM
167,DATASET_3,FACE_DETECT,1,0,82,3, 0, 1, 87,WINDOWS_10_WIN32,MEDIUM
168,DATASET_3,FACE_DETECT,2,0,81,1, 0, 1, 85,WINDOWS_10_WIN32,MEDIUM
169,DATASET_3,FACE_DETECT,2,0,83,4, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
170,DATASET_3,FACE_DETECT,1,0,99,3, 0, 1, 105,WINDOWS_10_WIN32,MEDIUM
171,DATASET_3,FACE_DETECT,2,0,79,2, 0, 1, 84,WINDOWS_10_WIN32,MEDIUM
172,DATASET_3,FACE_DETECT,2,0,102,2, 0, 1, 106,WINDOWS_10_WIN32,MEDIUM
173,DATASET_3,FACE_DETECT,1,0,95,3, 0, 1, 102,WINDOWS_10_WIN32,MEDIUM
174,DATASET_3,FACE_DETECT,2,0,80,1, 0, 1, 84,WINDOWS_10_WIN32,MEDIUM
175,DATASET_3,FACE_DETECT,1,0,100,7, 0, 0, 114,WINDOWS_10_WIN32,MEDIUM
176,DATASET_3,FACE_DETECT,2,0,102,4, 0, 1, 109,WINDOWS_10_WIN32,MEDIUM
177,DATASET_3,FACE_DETECT,0,0,78,1, 0, 1, 82,WINDOWS_10_WIN32,MEDIUM
178,DATASET_3,FACE_DETECT,1,0,91,7, 0, 0, 104,WINDOWS_10_WIN32,MEDIUM
