id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
206,DATASET_2,FACE_DETECT,0,0,171,2, 0, 0, 203,Firefox_68_Windows,MEDIUM
207,DATASET_2,FACE_DETECT,0,0,180,1, 0, 0, 211,Firefox_68_Windows,MEDIUM
208,DATASET_2,FACE_DETECT,0,0,183,2, 0, 0, 213,Firefox_68_Windows,MEDIUM
209,DATASET_2,FACE_DETECT,0,0,183,2, 0, 0, 213,Firefox_68_Windows,MEDIUM
210,DATASET_2,FACE_DETECT,0,0,176,2, 0, 0, 207,Firefox_68_Windows,MEDIUM
211,DATASET_2,FACE_DETECT,0,0,183,2, 0, 0, 219,Firefox_68_Windows,MEDIUM
212,DATASET_2,FACE_DETECT,0,0,196,1, 0, 0, 229,Firefox_68_Windows,MEDIUM
213,DATASET_2,FACE_DETECT,0,0,199,1, 0, 0, 232,Firefox_68_Windows,MEDIUM
214,DATASET_2,FACE_DETECT,0,0,197,1, 0, 0, 227,Firefox_68_Windows,MEDIUM
215,DATASET_2,FACE_DETECT,0,0,187,1, 0, 0, 214,Firefox_68_Windows,MEDIUM
216,DATASET_2,FACE_DETECT,0,0,186,1, 0, 0, 215,Firefox_68_Windows,MEDIUM
